video_id,class,kinetics_start,kinetics_end,repetition_start,repetition_end,count
pPBWFYdvFX8,pumping fist,7,17,7,12.225975,9
sz997BtwGnQ,pumping fist,1,11,2.434768,4.53687,3
tdUhHeTNC3Q,pumping fist,13,23,17.004004,18.672339,4
uvJ2Cn1hs70,pumping fist,13,23,13,19.1,18
vB3UZtFsrqQ,pumping fist,29,39,29,38.966102,15
vgLDwN3Z_xE,pumping fist,4,14,6.766667,13.966667,13
vtRaw974fEQ,pumping fist,0,10,2.52,7.16,10
v-Xg2eYttIU,pumping fist,49,59,54.2,59,2
w5b-vXeRPrY,pumping fist,27,37,27,28.32,2
2-rwZCXq1tk,pumping fist,2,12,5.903904,11.726393,4
3W9iTNcztZU,pumping fist,0,10,2.433333,5.3,2
4oKpogi_MM8,pumping fist,2,12,2,5.63697,7
7egSg_SmvmU,pumping fist,69,79,72.708333,79,9
9V8A1e8U8Dw,pumping fist,6,16,7.866667,16,21
9iI3GWiSD-E,pumping fist,3,13,3,12.959893,21
Ao7exaIcpaY,push up,451,461,451,456.238572,3
CnXUdZq7bBc,push up,2,12,2.933333,12,5
C7eF-MQdX1E,push up,97,107,97,106.968302,4
DP5RiHOjxdE,push up,4,14,4,7.183333,2
ErGscxt3t_Q,push up,61,71,61,66.12151,6
ErGscxt3t_Q,push up,61,71,67.201044,70.991966,4
FCkfdQ3KxI8,push up,0,10,0,9.776443,5
FIY9yDhVSRk,push up,2,12,2,11.976643,6
GDDNo4blYwg,push up,1,11,2.60533,7.862784,2
G1E_vGTK4PI,push up,11,21,11.733333,21,5
G-_DB4PFkdw,push up,13,23,17.254609,22.969133,2
HC0Zfmb0BaA,push up,18,28,18,24.167667,3
Her-N-H0XuA,push up,0,10,0,5.805806,3
HuPElYmJkSM,push up,0,10,4.637971,9.976643,2
H3jFGyezU40,push up,4,14,5.034368,13.009009,3
IGa1LkBsHr0,push up,0,10,3.148982,9.968302,3
Id6sSnT2Ug4,push up,42,52,45.766667,52,3
I5x_x9JJM-I,push up,2,12,2.5,12,2
JxSRn4zMND8,push up,22,32,22,26,4
J5UH-E8zclg,push up,0,10,0,10,9
KbfkqJrgRKY,push up,13,23,13,23,5
K0UwjwmKsXs,push up,1,11,2.3,8.8,2
LiRRgqFRdss,push up,0,10,0,9.70971,5
MXtr11J0iDQ,push up,0,10,3.370037,9.976643,2
M065ZpAKuyY,push up,30,40,30,40,6
NC0-2f9j_JA,push up,10,20,11.101101,19.976643,2
NdO9CtNi5O4,push up,113,123,113,118.505506,6
OaXW4R2pnSo,push up,20,30,20,25.083333,2
Py0A9wWkWao,push up,198,208,198,202.12,5
P5rp2d06wfY,push up,7,17,7,16.976643,8
Q1tc0M0ot8Q,push up,0,10,6.466667,10,3
RRzj1ZjFrnw,push up,50,60,51.568235,57.374041,2
SB5cHBrvR_k,push up,24,34,24,28.20339,3
SV2TfzJ7Qv4,push up,5,15,5,9.266667,5
TpVucPxEEjY,push up,11,21,11,21,5
T9odnWLsJNo,push up,37,47,37,38.9,2
V5b4W8-VsuE,push up,1,11,6.822489,9.475141,2
WHtxC3mCGIQ,push up,0,10,1.366667,10,4
Wba1CfX_V-g,push up,5,15,5,11.406406,3
Wyojc0Clzsk,push up,74,84,74,80.56,7
XBbhsHyE7lQ,push up,41,51,41,49.967301,3
YU0gWh72a3k,push up,15,25,15,24.968302,3
Y4KxhBCgypY,push up,4,14,4,13.833334,3
ZuCAObqE5FA,push up,71,81,71,75.375,5
ZuCAObqE5FA,push up,71,81,76.1875,78.5,3
Z9tFsZVNMnE,push up,14,24,14,23.968302,4
abgmV0xuCrk,push up,0,10,0,8.333333,5
a2LBOKwdPcQ,push up,12,22,12,18.006006,3
bX15GI0K2tI,push up,17,27,17,22.390836,6
biEC7Pji7Bg,push up,14,24,15.735068,23.50951,2
cRzgxM3TXBQ,push up,199,209,203.717776,208.974726,4
dDJ0XSTFR-8,push up,89,99,89,99,2
dh7h-JxMpvE,push up,14,24,14,22.733333,3
d8b9uhan7Iw,push up,0,10,0,9.1,5
eADfklkBhuc,push up,170,180,170,174.193224,2
eCJQXspc-wc,push up,7,17,7,12.36,2
ekhHO6lmWVM,push up,133,143,140.7,143,3
f2AfRV7qCnE,push up,6,16,6,15.976643,5
gKIatQ9Op4k,push up,1,11,3.802803,10.976643,4
gunrbtpgbdg,push up,2,12,2,11.442776,4
hdgTCJym5RQ,push up,6,16,6,16,3
hmmHo5cNFLI,push up,10,20,10,16.1,3
jCxVv9RSgZ8,push up,25,35,31.433333,35,3
jGbDC5Bvkqw,push up,10,20,10,15.533333,3
jkNsir4WeqU,push up,21,31,21,24.625,2
kxv73he4kDU,push up,31,41,31,40.943277,11
k53ogCacHIQ,push up,58,68,58,62.304304,4
l5S2XPBkw4k,push up,1,11,1,11,3
mL2Nd80FrL8,push up,15,25,16.2,24.166667,2
miNX6dg_arc,push up,160,170,160,168.491826,6
m408i9NFQIY,push up,2,12,3.866667,11.133333,3
m-PPEGH6NnU,push up,5,15,5,14.209209,5
nHal5q656nM,push up,13,23,13,20.273941,3
nbUE66uzfCc,push up,0,10,1.266667,10,3
nkLICaRvBcc,push up,22,32,27.005005,31.309309,2
nownoHeS1o0,push up,48,58,48,52.6,5
n4M5qV8mJx8,push up,154,164,154,156.64,2
obz3O4z-3ek,push up,20,30,20,28.666667,7
ogWXu54IOn0,push up,0,10,2.569236,6.706707,4
o-MFiXz3hYA,push up,12,22,12,21.989645,8
pCWdCVKE2qo,push up,0,10,0,6.206206,4
peKDv8NQfiA,push up,7,17,7,16.233333,3
pgYR9m-3QyQ,push up,23,33,23.235952,32.977416,7
r97GsJhJ8No,push up,5,15,7.6,14.68,3
s-HmfE-SEH8,push up,186,196,186,190.5,2
s-HmfE-SEH8,push up,186,196,192.366667,195.966667,2
u9XyJmAGV0c,push up,13,23,13,23,6
vABY-LpZupQ,push up,3,13,3,13,7
zgigSgrb3qU,push up,12,22,12,21.633333,2
0Tx0CZMDs4c,push up,64,74,71.574241,73.943277,2
0hcQA5YDZKQ,push up,10,20,10,14.838172,3
07eq1ZyNg_U,push up,18,28,18,27.976643,11
1ByGCqjw_wk,push up,3,13,3,12.833333,5
1TaZpm1NH9w,push up,2,12,7.533333,11.066667,3
2RLoQCFdz4Y,push up,16,26,16,26,4
2gpYQfN3Wo0,push up,305,315,305,315,10
2wMk-qSPpLk,push up,149,159,151.72,157.6,3
2-m13VKbJbU,push up,5,15,5,9.421457,4
2-m13VKbJbU,push up,5,15,12.841829,14.969133,2
3QnXCGe6xZA,push up,13,23,14.083334,21.116667,3
38qMM1XuRIg,push up,1,11,1,10.6,4
4F5Rk5BkqQg,push up,0,10,0.604167,10,4
4rVzE8sDKf8,push up,19,29,19,23.971638,3
4s6xVt9PPIM,push up,71,81,72.301301,76.005005,2
4s6xVt9PPIM,push up,71,81,77.47314,80.943277,2
45_0XZPzQzg,push up,40,50,40,42.247462,3
5E3-5buOI6c,push up,50,60,50,52.235569,3
5ttD_SCeNB0,push up,27,37,27,30.378378,5
59jzy3eVo30,push up,3,13,3.533333,12.566667,6
6DaSiT8LNYg,push up,3,13,3,13,2
7hlpmIqsyKg,push up,8,18,8,17.666667,2
7zAlYPCPLPo,push up,16,26,16,25.968302,3
7-oMB0k0sSM,push up,317,327,317,326.976643,3
8MNF_2cWwp0,push up,0,10,0,9.884885,2
8fT_bwJtgBA,push up,38,48,38,48,13
9D0XkGNKVMw,push up,14,24,14,19.633333,2
9U6RcrJd5TM,push up,26,36,26,32.56,6
9gUnrgesMWU,push up,6,16,6,13.841175,6
9p2g3Cqo-8w,push up,134,144,134,135.49186,2
#NAME?,push up,118,128,118,126.5,7
-7BiugaROUM,push up,16,26,16,25.976643,3
_bt8UWqCZB4,push up,17,27,17,23.52,2
_uRAdM3_VtU,push up,0,10,2.583333,10,3
_yG3rt8mN2c,push up,0,10,0,10,6
Aa_wv2UEkrQ,rope pushdown,1,11,1,10.04,3
Beji0hbXCIs,rope pushdown,27,37,30.269937,33.77344,2
BkGtZ0k5lPg,rope pushdown,0,10,2.84,10,5
B2JRvQf2BoM,rope pushdown,1,11,1,10.50951,4
C7Z0BjKVnWk,rope pushdown,0,10,4.462796,9.968302,2
DE3-tqqVXXs,rope pushdown,10,20,10,19.042376,5
Dg_LFkUgdAg,rope pushdown,0,10,0,10,6
Dq4sUCCmNt8,rope pushdown,96,106,96,103.974641,2
EHVpp5Gkt9s,rope pushdown,18,28,18,27.976643,5
FHYxgCT6n8o,rope pushdown,1,11,1,11,2
Fk12hVYZh88,rope pushdown,9,19,9,19,4
GNYIxSqTHAg,rope pushdown,13,23,13,16.478261,3
HAMAZ4bJ1bY,rope pushdown,0,10,1.4,10,5
HoPjJj5jzQY,rope pushdown,10,20,10,15.4,2
IJ9uN6i7th0,rope pushdown,63,73,63,65.752982,2
IJ9uN6i7th0,rope pushdown,63,73,67.838575,72.969133,4
I3wsREWUg3w,rope pushdown,1,11,1,10.583334,2
JeseDM8fD7k,rope pushdown,16,26,16,23.640974,3
KInIza0qH5g,rope pushdown,29,39,29,38.943277,8
KJmBmCvMqr4,rope pushdown,2,12,7.772439,11.976643,2
KX5nixbbMhg,rope pushdown,9,19,9,19,5
K0I8aAPf-Tk,rope pushdown,77,87,77,84.133333,4
K2yPECMIm6k,rope pushdown,8,18,8,17.976643,4
LpRCtiiTutU,rope pushdown,10,20,10,16.983184,3
MG8V2O5qFxA,rope pushdown,17,27,17,25.76,6
MiBLDpRgiVU,rope pushdown,1,11,1,10.551218,3
Mu7dO7Y9h5I,rope pushdown,6,16,6,14.475142,4
NaDFvLfRUzA,rope pushdown,0,10,0.033367,7.374041,4
OPsbIOcnoKo,rope pushdown,11,21,11,21,9
OXaswZupXOQ,rope pushdown,1,11,1.1,11,4
O6tTgYv3tjM,rope pushdown,4,14,4,13.976643,5
O9EjWL1eLeQ,rope pushdown,24,34,30.533333,34,3
PAU_MxhdcZ0,rope pushdown,12,22,12,22,3
PBOERY_KbEM,rope pushdown,7,17,7,17,6
QBdrlDgi7l8,rope pushdown,29,39,29,38.943277,3
QhtxMSpSW3U,rope pushdown,1,11,1,10.642976,4
QiNhR9GixT8,rope pushdown,11,21,11,21,5
Q1VxnpJLt-Y,rope pushdown,1,11,1,10,6
Q3mHeWzniQg,rope pushdown,6,16,6.466667,16,4
SbKPnZGj_2M,rope pushdown,35,45,35,45,3
Si9szzJPSrE,rope pushdown,22,32,22,26.904905,2
SjqdmZmac3U,rope pushdown,0,10,0,8.482759,4
S1VCwo_iOEo,rope pushdown,9,19,9,19,8
TgFU_Q8M3cE,rope pushdown,66,76,66,70.921588,2
Tjsv6aFtn6Y,rope pushdown,8,18,8,18,2
T5D6C9egSko,rope pushdown,0,10,0,8.359457,6
U9rGYSZfitg,rope pushdown,0,10,0,9.988938,6
VFBXF2msV0A,rope pushdown,26,36,26,31.872539,3
WFvD4M2T2qg,rope pushdown,11,21,11,19.9,5
YY0t5YEBWZw,rope pushdown,14,24,14.9,22.9,2
YlpM3uNAP2M,rope pushdown,190,200,190,200,6
ZRXoCZdaAM0,rope pushdown,4,14,4,13.933333,8
Z70mhrz9LIc,rope pushdown,8,18,8,15.666667,3
aSGwqR9jNNo,rope pushdown,7,17,7,16.718051,3
amSYFfO27WE,rope pushdown,5,15,5,15,9
az-knS6hqNg,rope pushdown,19,29,19,24.789123,2
bG1upRmc218,rope pushdown,12,22,12,19.96,4
bTK2eopFSpI,rope pushdown,3,13,3,13,5
b9e77SzSvig,rope pushdown,19,29,19,29,5
cERPw79EgHc,rope pushdown,4,14,4,13.2,3
cGuP3pYsvUQ,rope pushdown,12,22,12,21.968302,2
dAliWbFMg1w,rope pushdown,6,16,10.780162,15.958672,3
dPGOIEmQyNM,rope pushdown,4,14,4,14,5
eiPDdsEExhQ,rope pushdown,29,39,29,38.969133,4
f48POlM6Hzg,rope pushdown,82,92,86.28,92,2
gcWw2DHPLG8,rope pushdown,22,32,22,32,3
gg-31qQfOag,rope pushdown,1,11,1,11,5
hDS-FMmKVGU,rope pushdown,16,26,16,26,7
hMTB7htuKaM,rope pushdown,16,26,16,25,5
hOQwPQWcJH0,rope pushdown,2,12,2,12,5
iQOeNwTzwxM,rope pushdown,30,40,30,38.16,2
jM405nheU4k,rope pushdown,0,10,1.76,10,5
jacxhCrLN44,rope pushdown,50,60,51.28,60,5
k9BUdYCalgk,rope pushdown,28,38,28,37.266667,3
lHBWP_3ZoXw,rope pushdown,1,11,3.93627,10.976643,3
l2odGjwqqGk,rope pushdown,7,17,7,16.976643,4
l3Nh3DDVlT0,rope pushdown,2,12,2,11.966667,4
mcltyvFJwZ4,rope pushdown,0,10,0,10,6
mluV9PrudYI,rope pushdown,14,24,14,23.976643,4
m1TIGRJjUZ4,rope pushdown,8,18,8,18,3
m7uiJkmYLDc,rope pushdown,32,42,34.9,42,2
nKr-2IIH-f4,rope pushdown,4,14,4,12.675342,3
n78FQ3FqidI,rope pushdown,33,43,33,42.8,5
omT3P5FbCEg,rope pushdown,0,10,4.738071,8.775442,3
o08hRRttMIw,rope pushdown,4,14,4,13.333333,5
o870GOGJG_k,rope pushdown,0,10,0,10,9
piaur4M-80I,rope pushdown,4,14,4,12.008008,3
ppEM3kZ96fs,rope pushdown,45,55,45,54.442776,2
q_aCNgSuROU,rope pushdown,11,21,11,21,3
rDMhtK91WdY,rope pushdown,3,13,3,12.976643,3
rQ6khesc2HE,rope pushdown,30,40,30,38.36,4
rhbLqEGfnEE,rope pushdown,11,21,11,21,3
r2XdiYnb_NU,rope pushdown,0,10,0,9.133333,3
s7G4GmlNR2o,rope pushdown,7,17,7,15.842176,3
tyUrI8F0M-I,rope pushdown,11,21,11,21,4
t51IJII6s40,rope pushdown,0,10,0,10,4
uKElp3XdaZ8,rope pushdown,22,32,22,31.960892,3
ukh0lTGOL_Y,rope pushdown,0,10,2.033333,10,6
u2hqoZGgWow,rope pushdown,1,11,1,10.009009,3
vKlJqOMIjdA,rope pushdown,13,23,13,22.4,4
vcBqlpTzvRU,rope pushdown,4,14,4,10.306306,4
vjOefY0qd1Y,rope pushdown,0,10,1.434768,7.374041,4
wBgyai1dim0,rope pushdown,12,22,12,21.50951,2
wlUBj35Nx_k,rope pushdown,0,10,0.033333,8.866667,2
w1tCe2NwgEI,rope pushdown,0,10,2.268936,9.976643,3
w7zbBdBln-E,rope pushdown,0,10,0.266934,7.007007,3
xQzfWfKKk2o,rope pushdown,0,10,1.12,10,3
yEvjWnxCHd0,rope pushdown,2,12,2,12,3
y8BwMY7U8jM,rope pushdown,0,10,0,10,3
zf0U20qPqHE,rope pushdown,1,11,2.283333,10.233333,5
0ai6xO4HkwU,rope pushdown,55,65,55,58.566667,2
0ryRTf1NrgU,rope pushdown,0,10,3.575758,10,3
1hnMgdfYwk0,rope pushdown,10,20,10,19.965517,7
1wFsB4WQnlw,rope pushdown,218,228,218.966667,228,3
2s1MNAUnBbc,rope pushdown,0,10,3.066667,10,5
3lTKr_M8ER8,rope pushdown,8,18,8,16.975642,4
3rIga5kuX4Q,rope pushdown,0,10,0,4.804805,3
36Uy-rmbktc,rope pushdown,2,12,5.466667,11.666667,2
4ETgc4TrCQg,rope pushdown,14,24,14,23.976643,8
4XIE5GSr9XE,rope pushdown,11,21,11,20.466667,5
4-qLLxT5tiU,rope pushdown,16,26,16,20,2
4-qLLxT5tiU,rope pushdown,16,26,22.1,26,3
56UTkmnPuk4,rope pushdown,0,10,3.266667,10,5
6jjkcrc7UOM,rope pushdown,7,17,7,16.676343,6
6vSxpNUlSYU,rope pushdown,0,10,0,6.666667,2
67ddbyZ8Y-8,rope pushdown,4,14,4,13.52,3
7CQ-fcthSaE,rope pushdown,12,22,12,21.966667,6
7VJ7OlWEvTQ,rope pushdown,3,13,3.667334,12.976643,6
7okJK3U27zE,rope pushdown,2,12,2,11.766667,2
9eAlZuBg58I,rope pushdown,13,23,13,15.342671,2
9eAlZuBg58I,rope pushdown,13,23,17.28085,20.432501,2
9vJvCg9q2Lo,rope pushdown,10,20,10,18.575242,3
97QNoZBrTGo,rope pushdown,0,10,0,10,7
#NAME?,rope pushdown,0,10,0,9.968302,4
_D5JONyKh8I,rope pushdown,5,15,5,11.47314,4
_U6Zlc_WQGI,rope pushdown,23,33,23,29.106106,2
BBui_VCkwWo,running on treadmill,62,72,62,72,14
BM5aQmuyim0,running on treadmill,16,26,21.166667,23.133333,4
CLq2sHHP4kU,running on treadmill,35,45,35,44.976643,14
C18Z9oBHtn4,running on treadmill,0,10,0,9.433333,13
DiHx6PJ1AIc,running on treadmill,11,21,11,20.976643,14
E_F7EtYJ7nM,running on treadmill,8,18,8,17.96,16
FGKCxoi8m8A,running on treadmill,0,10,0,10,17
GJGZWHaEigw,running on treadmill,52,62,52,60.866667,12
G2VDpiErX6s,running on treadmill,72,82,72.734067,77.438772,6
HNasuXgTYIM,jogging,12,22,17.038372,21.976643,6
HNasuXgTYIM,running on treadmill,0,10,5.038372,9.976643,6
HazUCD_GWTw,running on treadmill,0,10,0,1.017685,3
HazUCD_GWTw,running on treadmill,0,10,1.918586,4.988321,8
HazUCD_GWTw,running on treadmill,0,10,5.722389,8.825492,8
HuceSkxyuqc,running on treadmill,20,30,20,29.976643,3
II6QhgfQRH0,running on treadmill,0,10,0,8.966667,14
JEu88kQAiME,running on treadmill,40,50,44.3,50,5
JPzwrXznAQ4,running on treadmill,9,19,9,18.876543,17
JZ-_qGvCa7Y,running on treadmill,10,20,10,19.857143,14
JlJIiXQ3Ctw,running on treadmill,34,44,34,42.932484,14
KfjPXWtV4io,running on treadmill,0,10,0,6.740073,10
LO1v89otk2c,running on treadmill,24,34,24,33.264885,15
LcIhPRV-Rmo,running on treadmill,18,28,18,22.636364,8
MJPb-M3-2C0,running on treadmill,11,21,11,20.1,15
OAv147sKcq8,running on treadmill,13,23,13,23,13
Ox5Pr8zxoKI,running on treadmill,16,26,16,26,16
PGJhC2Jy5MQ,running on treadmill,0,10,0,9.976643,17
PSnCPDxWvNc,running on treadmill,2,12,2,11.976643,2
P7gG7b4ZrbM,running on treadmill,0,10,0,10,19
P9-vFMAEwY4,running on treadmill,0,10,0,9.37931,13
Q5Tj5UrCWgs,running on treadmill,0,10,0,9.876543,18
RSDE2r_qyoM,running on treadmill,29,39,29,33.070737,6
R0-uzZ6LNnI,running on treadmill,265,275,265,274.943277,15
R6mtev3BTOE,running on treadmill,4,14,4,13.261071,19
SBkD0JHJgRo,running on treadmill,2,12,6.5,11.983334,9
SlmcFIKPACU,running on treadmill,9,19,9,14.933333,9
aX5kr3t5B7o,running on treadmill,77,87,77,86.690902,15
aeKuIGqJs_Y,running on treadmill,89,99,89,99,13
a9x40T2Ti1Q,running on treadmill,41,51,44.666667,50.9,11
bPuY7gCtCXQ,running on treadmill,5,15,5,12.266667,16
buGMTfZgT9g,running on treadmill,20,30,20.208333,30,15
b4MsbYinV_s,running on treadmill,28,38,28,37.943277,14
d3JmkPObg2A,running on treadmill,193,203,193,202.943277,4
e3jy0dPj1Og,running on treadmill,0,10,0,10,16
h56aIaFTQcM,running on treadmill,13,23,17.037371,21.675342,5
h-Ym7dHR2kA,running on treadmill,0,10,6.266667,10,8
iC2aEryhu7c,running on treadmill,32,42,34.635969,41.90991,13
i3gUl-rJqh0,running on treadmill,2,12,2,9,11
jDkoB6KJ538,running on treadmill,140,150,140,149.976643,19
j92ZkRAUiys,running on treadmill,94,104,94,103.943277,9
kHYnpJCvk9s,running on treadmill,0,10,1.868535,9.976643,12
kM15mI8Co3U,running on treadmill,12,22,18.089423,21.968302,5
kQSnmBM-yzY,running on treadmill,14,24,14,22.066667,15
k5D2FJkxV0w,running on treadmill,6,16,10.12,11.72,2
k5D2FJkxV0w,running on treadmill,6,16,14.64,16,3
lHGY8npfcDs,running on treadmill,11,21,11,21,15
mPUB2JDSIP4,running on treadmill,37,47,37,45.174842,12
mfysskO4mE4,running on treadmill,9,19,9,18.976643,12
mx39OQDK6O0,running on treadmill,3,13,3,12.2,17
m24HVE-OUR8,running on treadmill,16,26,16,26,7
nM7z-0P_r0U,running on treadmill,18,28,18,26.866667,16
n2IhPCkrFy8,running on treadmill,13,23,13,23,16
oOZNo3rsrGw,running on treadmill,0,10,3.703704,9.976643,11
o2naVWxaKxM,running on treadmill,41,51,41,51,18
pIWnmoBNMZA,running on treadmill,125,135,125,131.37304,14
pOWjM59jWWI,running on treadmill,9,19,9,19,16
pcJeP-gIW_4,running on treadmill,25,35,25,35,18
qBvx9xpjNLQ,running on treadmill,1,11,1,10.960892,17
qFhoDkvJFnc,running on treadmill,4,14,4,9.005005,8
qo-KjbNRj7o,running on treadmill,6,16,6,15.994318,3
sjbyEx20ou4,running on treadmill,0,10,2.8,7.4,10
s6UWFe1eDnQ,running on treadmill,24,34,24,33.966667,18
tBGQMk0B100,running on treadmill,55,65,55,65,12
uM8WU3ZLq9Q,running on treadmill,2,12,11.20921,11.976643,2
uj1Q8esHCgM,running on treadmill,4,14,4,13.2,22
vQMkOPwkcyw,running on treadmill,0,10,0,9.88571,20
wyGKsNDxf5I,running on treadmill,2,12,2,11.376043,13
xeg2qwvpuFM,running on treadmill,25,35,28.52,32.8,7
xy9Jt0bD8lI,running on treadmill,122,132,125.820487,127.638972,4
zJvL6ZsTTBI,running on treadmill,25,35,25,35,15
z-C6xNVWadY,running on treadmill,0,10,0,10,19
0AG1T0yRt9U,running on treadmill,90,100,94.104104,99.976643,12
0LPtA8-2SaY,running on treadmill,38,48,38,48,17
0LjEtt9Nfx4,running on treadmill,34,44,34.168067,43.94958,17
1K1wkuDGWSU,running on treadmill,75,85,75,85,17
1bVqumVaz3I,running on treadmill,13,23,13,23,2
2hlknf5qEg0,running on treadmill,46,56,46,55.994221,15
3gy0tYV40Eg,running on treadmill,7,17,7,16.976643,17
3l0DNyqdz60,running on treadmill,9,19,9,16.320253,14
4R8xgUM3ba0,running on treadmill,7,17,7,15.32,12
4c09rCAM8vU,running on treadmill,0,10,0,3.003003,5
4zpt9vPb59E,running on treadmill,9,19,9,14.505506,7
5MHiTtndWR4,running on treadmill,9,19,9.2,16.4,15
5YuTvYKd978,running on treadmill,0,10,1.583333,8.208333,10
6nnTaqP9enI,running on treadmill,2,12,2,11.976643,11
7RBKcUMno90,running on treadmill,1,11,1,3.033333,5
7RBKcUMno90,running on treadmill,1,11,4.166667,11,15
7loA2rd_f94,running on treadmill,3,13,7.671338,12.976643,7
8EtOGDoR2JA,running on treadmill,5,15,5,14.976643,18
8OElLf7LSAo,running on treadmill,5,15,5,14.7,14
8wM-2wEZba4,running on treadmill,7,17,7,17,14
808DBlYAyEg,running on treadmill,29,39,29,38.666667,15
9HegmKsIAx8,running on treadmill,11,21,11,16.271939,6
9wnZaUX7wpU,running on treadmill,2,12,2,11.988353,14
97g4UgRi5t8,running on treadmill,7,17,10.76,17,6
#NAME?,running on treadmill,25,35,25,35,16
#NAME?,running on treadmill,30,40,30,36.039895,10
#NAME?,running on treadmill,30,40,36.596201,39.854566,5
_qL4ad7I9FM,running on treadmill,42,52,42,46.671338,8
_qL4ad7I9FM,running on treadmill,42,52,49.107107,51.409409,4
AAUb8JTs2M4,sawing wood,19,29,19,27.566667,4
AVj315ogwmI,sawing wood,64,74,64,66.318986,2
BDSWjwjXYNM,sawing wood,99,109,99,109,2
BpYBgTXu274,sawing wood,498,508,498,506.4,14
Bw_MIVvvhUU,sawing wood,165,175,166.44,172.92,2
DpszcCKDiJM,sawing wood,7,17,7,9.035369,7
FB8nG3ZA00o,sawing wood,25,35,25,31.933333,2
FlrSdGT9l7U,sawing wood,0,10,1.685018,9.95996,10
HbAYoheAboo,sawing wood,8,18,8.484675,17.509643,20
HyaANg2OZTw,sawing wood,2,12,4.73607,11.976643,16
IGmUTlH9LdE,sawing wood,26,36,26,34.3,12
I1M2kmmpsrw,sawing wood,243,253,243,247.5,5
KODgB416W00,sawing wood,315,325,318.269937,324.976643,16
KY9GVRCd8hg,sawing wood,2,12,4,8.96,7
KY9GVRCd8hg,sawing wood,2,12,11.16,12,2
LFo7f8nBKOw,sawing wood,3,13,3.75,11.566667,18
NIAJJ73frFA,sawing wood,14,24,14,24,20
NtgPEb95Ox4,sawing wood,26,36,32.142857,36,2
OA8awpmbe_E,sawing wood,22,32,22,32,5
Oz08rNjcF3Y,sawing wood,8,18,8,17.976643,3
PYQKPQTl9q0,sawing wood,36,46,36,45.726394,4
Q80TUW0sE5Y,sawing wood,0,10,0,7.37037,24
RJ8m7r8ydr8,sawing wood,33,43,38.233334,43,2
RavLI1kUqXk,chiseling wood,8,18,8,17.966667,2
RavLI1kUqXk,sawing wood,18,28,18,27.966667,2
R3HZO8Wl1f8,sawing wood,49,59,49,53.754755,4
SgaJZvQwF2g,sawing wood,121,131,124.649513,130.977567,5
SvLlHFO-VM0,sawing wood,15,25,15,25,7
TAPVSYlu0ss,sawing wood,27,37,27,35.975642,2
VERNxMkSmlc,sawing wood,26,36,26,30,7
VERNxMkSmlc,sawing wood,26,36,30.633333,33.766667,7
VERNxMkSmlc,sawing wood,26,36,34.2,36,3
VHYbsaPfLiA,sawing wood,11,21,11,19.766666,26
afVjOpuAC68,sawing wood,64,74,66.033333,69.116667,5
a8HxCmj0850,sawing wood,0,10,0,9.943277,9
bROOdKAmNQ0,sawing wood,24,34,31.966667,34,3
c4_Bsp0447I,sawing wood,0,10,0,9.916666,3
dat-J1eXkYE,sawing wood,18,28,18,26.986486,5
d3CuNToEcbU,sawing wood,163,173,163,171,5
d4FsgCwHjlc,sawing wood,17,27,17,26.976643,4
gOgk2o7TOJA,sawing wood,42,52,42,51.976643,4
gmmcV3AqHZg,sawing wood,4,14,7.3,10.466666,2
ipnS2WX96GM,sawing wood,29,39,32.403403,38.90991,12
ipnS2WX96GM,sawing wood,29,39,29,32.13647,7
kcKsn0BUwQc,sawing wood,0,10,0,9.988938,7
kfudDjgZD-k,sawing wood,0,10,0,6.12,13
kfudDjgZD-k,sawing wood,0,10,8.16,10,4
lPsb0e9CSqM,sawing wood,162,172,163.68,169.24,22
lV8z6zna0pA,sawing wood,36,46,36,46,21
l4QWI5dgmZs,sawing wood,5,15,5,14.333333,5
pxGU5sP2vnE,sawing wood,133,143,133,142.943277,19
rY_oN_82-do,sawing wood,5,15,5,9.4,2
roNF133x3ao,sawing wood,19,29,23.38,29,8
tmyftMqNJlE,sawing wood,41,51,41,50.166667,5
t1OFpitng7w,sawing wood,44,54,44,53.4,2
u2WPzrpz38g,sawing wood,9,19,9,15.356357,15
0Q2sqxP7sZQ,sawing wood,128,138,134.890223,137.943277,2
0TVA21VNGts,sawing wood,79,89,79,89,21
1TC4Mx8FvRU,sawing wood,35,45,35,44.983334,3
2HShvkdMsjo,sawing wood,46,56,46,56,10
24H9meyG5hI,sawing wood,4,14,4,14,7
4fI3VzIGnNE,sawing wood,43,53,43,48.94,6
5H9y1DiSgBo,sawing wood,75,85,79.416667,82.8,10
6pDuJTJERhg,sawing wood,33,43,33.2,43,3
7S3-Ff0JnNY,sawing wood,26,36,27.7,34.966667,2
8frtN1kXCmM,sawing wood,78,88,78,87.92,3
8j_roCqyldE,sawing wood,1,11,1,10.943277,24
9n47CwR0xkQ,sawing wood,34,44,34,44,23
9yb75QQ5MyM,sawing wood,0,10,0,9.743076,25
ABmgFhXv_GQ,shaking head,1,11,1,10.976643,20
AZCjS3NjxQE,shaking head,9,19,11.233333,13.066667,3
AvTDzL18qew,shaking head,19,29,19,29,16
BiG16XpOaxU,shaking head,8,18,11.916666,14.883333,5
C6e4KFPKvCI,shaking head,55,65,55,62.333333,9
DRvOUz7xE9E,shaking head,0,10,1.83167,3.846506,3
Db9LYlWL6es,shaking head,3,13,8.090326,9.433306,2
DldIniWqsi8,shaking head,44,54,44,50.22289,4
